City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Petropavlovsk-Kamchatskiy,RU,2022-10-19 22:31:18,53.0452,158.6483,37.99,45,75,15.66
594,Okato,NZ,2022-10-19 22:31:18,-39.2,173.8833,54.68,87,77,14.5
595,Zhicheng,CN,2022-10-19 22:31:18,30.2956,111.5047,55.87,40,82,3.65
596,Lesnoy,RU,2022-10-19 22:31:19,57.6198,63.0784,33.89,82,58,6.67
597,Asyut,EG,2022-10-19 22:31:19,27.181,31.1837,71.85,42,0,7.07
598,San Juan Nepomuceno,CO,2022-10-19 22:31:19,9.9516,-75.082,76.15,91,100,5.91
599,Sao Joao Da Barra,BR,2022-10-19 22:31:20,-21.6403,-41.0511,77.09,84,90,20.31
600,Ayacucho,PE,2022-10-19 22:31:20,-13.1583,-74.2239,73.26,31,75,5.75
601,Svetlaya,RU,2022-10-19 22:31:21,46.5389,138.3297,44.64,54,100,9.28
602,Murray Bridge,AU,2022-10-19 22:31:00,-35.1167,139.2667,58.12,56,93,9.86
603,Guerrero Negro,MX,2022-10-19 22:31:21,27.9769,-114.0611,85.55,36,5,6.64
604,Chokurdakh,RU,2022-10-19 22:31:22,70.6333,147.9167,-7.44,100,100,3.67
605,Torbay,CA,2022-10-19 22:30:24,47.6666,-52.7314,55.76,96,100,6.91
606,Padang,ID,2022-10-19 22:31:23,-0.9492,100.3543,71.65,88,100,3.67
607,San Vicente,AR,2022-10-19 22:31:23,-26.6167,-54.1333,64.09,100,100,2.1
608,Youghal,IE,2022-10-19 22:31:24,51.95,-7.8506,57.09,93,83,11.86
609,Khatanga,RU,2022-10-19 22:31:24,71.9667,102.5,20.07,96,100,5.88
610,Bonavista,CA,2022-10-19 22:31:25,48.6499,-53.1147,53.01,89,8,11.12
611,Bredasdorp,ZA,2022-10-19 22:31:25,-34.5322,20.0403,59.7,87,94,8.7
612,Kinsale,IE,2022-10-19 22:31:25,51.7075,-8.5306,57.24,94,75,13.8
613,Luebo,CD,2022-10-19 22:31:26,-5.35,21.4167,69.01,97,100,1.68
614,Nokaneng,BW,2022-10-19 22:31:26,-19.6667,22.2667,70.88,56,93,3.04
615,Rawson,AR,2022-10-19 22:31:27,-43.3002,-65.1023,73.36,32,77,2.28
616,Namibe,AO,2022-10-19 22:31:27,-15.1961,12.1522,63.19,89,24,7.09
617,Altay,CN,2022-10-19 22:31:27,47.8667,88.1167,33.67,58,100,1.97
618,Chepareria,KE,2022-10-19 22:31:28,1.3077,35.2039,61.09,78,96,4.41
619,Lafayette,US,2022-10-19 22:28:25,30.2335,-92.0668,64.35,31,0,4.0
620,Bilma,NE,2022-10-19 22:31:28,18.6853,12.9164,76.55,23,0,9.48
621,Portland,US,2022-10-19 22:30:36,45.5234,-122.6762,79.99,50,20,6.91
622,Kemijarvi,FI,2022-10-19 22:31:29,66.7131,27.4306,35.4,78,95,6.76
623,Ryotsu,JP,2022-10-19 22:31:29,38.0833,138.4333,58.62,59,54,5.21
624,Doctor Mora,MX,2022-10-19 22:31:30,21.1417,-100.3125,50.11,91,100,7.18
625,Souillac,MU,2022-10-19 22:31:30,-20.5167,57.5167,68.38,73,20,5.75
626,Campbell River,CA,2022-10-19 22:26:48,50.0163,-125.2446,68.38,56,75,2.3
627,Lubao,PH,2022-10-19 22:31:31,14.9167,120.55,78.51,92,100,4.7
628,Havre-Saint-Pierre,CA,2022-10-19 22:31:31,50.2334,-63.5986,52.16,100,100,20.71
629,Hamilton,US,2022-10-19 22:30:59,39.1834,-84.5333,53.04,35,0,12.66
630,Xining,CN,2022-10-19 22:31:31,36.6167,101.7667,45.19,85,100,2.35
631,Chapais,CA,2022-10-19 22:31:32,49.7834,-74.8492,38.98,81,100,3.85
632,Wladyslawowo,PL,2022-10-19 22:31:32,54.7909,18.4009,45.93,60,62,9.04
633,Bafilo,TG,2022-10-19 22:31:33,9.35,1.2667,72.01,70,14,1.88
634,Pavilosta,LV,2022-10-19 22:32:33,56.8879,21.1859,37.31,71,73,12.97
635,Atikokan,CA,2022-10-19 22:32:33,48.7555,-91.6216,35.98,45,64,5.44
636,Alofi,NU,2022-10-19 22:32:34,-19.0595,-169.9187,82.29,74,0,5.75
637,Vinukonda,IN,2022-10-19 22:32:34,16.05,79.75,74.01,94,99,4.36
638,Mehamn,NO,2022-10-19 22:32:34,71.0357,27.8492,37.31,75,20,31.07
639,Ca Mau,VN,2022-10-19 22:32:35,9.1769,105.15,75.83,93,98,0.98
640,La Sarre,CA,2022-10-19 22:31:58,48.8002,-79.1996,35.73,85,97,5.1
641,Faya,SA,2022-10-19 22:32:36,18.3851,42.4509,57.72,41,0,5.03
642,Makakilo City,US,2022-10-19 22:28:50,21.3469,-158.0858,81.01,62,100,10.36
643,Beringovskiy,RU,2022-10-19 22:32:36,63.05,179.3167,36.9,88,18,9.8
644,Pangai,TO,2022-10-19 22:32:37,-19.8,-174.35,82.51,65,75,0.0
645,Coahuayana,MX,2022-10-19 22:32:37,18.7333,-103.6833,83.71,74,78,3.4
646,Vanavara,RU,2022-10-19 22:32:37,60.34,102.2797,28.96,85,97,3.98
647,Karasburg,NA,2022-10-19 22:32:38,-28.0167,18.75,69.76,47,26,13.02
648,Cervo,ES,2022-10-19 22:32:38,43.6702,-7.4101,60.96,69,38,10.6
649,Quelimane,MZ,2022-10-19 22:32:38,-17.8786,36.8883,75.15,83,75,3.44
650,Awbari,LY,2022-10-19 22:32:39,26.5921,12.7805,68.88,42,22,5.39
651,Sisimiut,GL,2022-10-19 22:32:39,66.9395,-53.6735,22.86,81,85,7.38
652,Jalu,LY,2022-10-19 22:32:40,29.0331,21.5482,72.34,49,72,6.33
653,Isangel,VU,2022-10-19 22:32:40,-19.55,169.2667,82.51,74,40,6.91
654,Fonte Boa,BR,2022-10-19 22:32:41,-2.4959,-66.2662,74.98,98,100,3.15
655,Mukhen,RU,2022-10-19 22:32:41,48.1,136.1,40.55,60,95,9.24
656,Tautira,PF,2022-10-19 22:32:41,-17.7333,-149.15,76.8,78,8,10.54
657,Tezu,IN,2022-10-19 22:32:42,27.9167,96.1667,64.74,83,2,3.98
658,Havoysund,NO,2022-10-19 22:32:42,70.9963,24.6622,35.83,77,100,27.58
659,Manicore,BR,2022-10-19 22:32:42,-5.8092,-61.3003,78.75,89,78,4.61
660,Gaogou,CN,2022-10-19 22:32:43,34.0175,119.1886,50.09,69,17,6.06
661,Catamayo,EC,2022-10-19 22:32:43,-3.9833,-79.35,71.85,64,75,13.8
662,Namatanai,PG,2022-10-19 22:32:43,-3.6667,152.4333,85.42,63,95,5.64
663,Omsukchan,RU,2022-10-19 22:32:44,62.5333,155.8,8.49,91,100,5.75
664,Verkhnevilyuysk,RU,2022-10-19 22:32:44,63.4453,120.3167,15.85,94,91,6.11
665,Russell,US,2022-10-19 22:32:44,32.3502,-85.1999,62.2,23,0,9.22
666,Mariental,NA,2022-10-19 22:32:45,-24.6333,17.9667,78.35,33,29,5.77
667,Margate,GB,2022-10-19 22:32:45,51.3813,1.3862,59.9,86,100,8.01
668,Lincoln,US,2022-10-19 22:29:03,40.8,-96.667,67.01,26,0,4.61
669,Lucapa,AO,2022-10-19 22:32:46,-8.4192,20.7447,68.52,76,83,2.68
670,Salaga,GH,2022-10-19 22:32:46,8.5508,-0.5188,76.55,84,63,4.5
671,Poum,NC,2022-10-19 22:32:46,-20.2333,164.0167,76.89,69,49,9.55
672,Gari,RU,2022-10-19 22:32:47,59.4307,62.3497,31.89,95,78,5.93
673,Tocopilla,CL,2022-10-19 22:32:47,-22.092,-70.1979,63.01,70,16,9.89
674,Yinchuan,CN,2022-10-19 22:32:48,38.4681,106.2731,56.48,57,100,4.21
675,Constitucion,CL,2022-10-19 22:33:48,-35.3333,-72.4167,53.56,91,11,8.16
676,Danilov,RU,2022-10-19 22:33:48,58.1908,40.1717,34.38,92,48,4.03
677,Tual,ID,2022-10-19 22:33:49,-5.6667,132.75,84.27,72,94,6.08
678,Tiksi,RU,2022-10-19 22:33:49,71.6872,128.8694,12.99,91,92,11.01
679,Freeport,US,2022-10-19 22:33:50,40.6576,-73.5832,53.58,51,20,13.8
680,Santa Cruz,BO,2022-10-19 22:33:50,-17.8,-63.1667,81.86,69,40,13.8
681,Viransehir,TR,2022-10-19 22:33:50,37.2353,39.7631,70.99,39,81,7.49
682,Sume,BR,2022-10-19 22:33:51,-7.6717,-36.88,72.9,67,68,14.67
683,East London,ZA,2022-10-19 22:33:51,-33.0153,27.9116,74.08,80,60,10.07
684,Quzhou,CN,2022-10-19 22:33:51,28.9594,118.8686,50.85,84,60,5.75
685,Hovd,MN,2022-10-19 22:33:52,48.0056,91.6419,30.38,58,43,2.93
686,Kisangani,CD,2022-10-19 22:33:52,0.5167,25.2,70.05,99,100,1.95
687,Broome,US,2022-10-19 22:33:53,42.2506,-75.833,44.89,76,100,11.5
688,Catalao,BR,2022-10-19 22:33:53,-18.1658,-47.9464,80.4,33,86,5.14
689,Provideniya,RU,2022-10-19 22:33:53,64.3833,-173.3,33.91,100,100,25.01
690,Kidal,ML,2022-10-19 22:33:54,18.4411,1.4078,80.83,21,4,11.65
691,Tevriz,RU,2022-10-19 22:29:31,57.509,72.4042,40.15,89,100,5.26
692,Umm Lajj,SA,2022-10-19 22:33:54,25.0213,37.2685,81.55,63,0,5.12
693,Ketchikan,US,2022-10-19 22:33:54,55.3422,-131.6461,54.07,87,100,10.36
694,Maragogi,BR,2022-10-19 22:33:55,-9.0122,-35.2225,75.18,81,48,11.05
695,Whitefish,US,2022-10-19 22:33:55,48.4111,-114.3376,68.2,48,0,5.75
696,Burhaniye,TR,2022-10-19 22:33:56,39.5004,26.9727,60.71,77,20,9.22
697,Kang,BW,2022-10-19 22:33:56,-23.6752,22.7876,72.28,43,54,5.99
698,Taicheng,CN,2022-10-19 22:33:56,38.731,113.228,48.11,44,98,2.57
699,Sakakah,SA,2022-10-19 22:32:30,29.9697,40.2064,72.97,15,100,3.74
700,Bahia Blanca,AR,2022-10-19 22:30:00,-38.7196,-62.2724,72.75,40,91,6.6
701,Faanui,PF,2022-10-19 22:33:57,-16.4833,-151.75,78.39,76,11,6.98
702,Pisco,PE,2022-10-19 22:33:57,-13.7,-76.2167,64.45,72,0,16.11
703,Nhulunbuy,AU,2022-10-19 22:33:58,-12.2333,136.7667,84.81,74,83,6.91
704,Lobatse,BW,2022-10-19 22:33:58,-25.2167,25.6667,70.88,44,60,4.5
705,Vila,PT,2022-10-19 22:33:58,42.0304,-8.1588,49.08,92,45,6.44
706,Hayden,US,2022-10-19 22:33:59,47.766,-116.7866,71.13,41,0,4.61
707,Fare,PF,2022-10-19 22:33:59,-16.7,-151.0167,78.22,74,5,3.49
708,Newcastle,AU,2022-10-19 22:30:59,-32.9272,151.7765,66.78,98,100,5.75
709,Husavik,IS,2022-10-19 22:34:00,66.0449,-17.3389,33.4,77,100,11.07
710,Darhan,MN,2022-10-19 22:34:00,49.4867,105.9228,35.17,75,100,5.28
711,El Tarra,CO,2022-10-19 22:34:00,8.5756,-73.0949,75.69,98,98,1.88
712,Mbeya,TZ,2022-10-19 22:34:01,-8.9,33.45,57.85,67,25,7.27
713,Ushtobe,KZ,2022-10-19 22:34:01,45.2514,77.9838,43.03,47,89,10.13
714,Vardo,NO,2022-10-19 22:34:02,70.3705,31.1107,35.58,69,100,33.38
715,Virden,US,2022-10-19 22:34:02,39.5009,-89.7679,48.09,34,48,8.86
716,Kawalu,ID,2022-10-19 22:34:02,-7.3817,108.2082,72.82,98,100,1.43
717,Banda Aceh,ID,2022-10-19 22:34:03,5.5577,95.3222,78.98,79,92,14.54
718,Verkhniy Tagil,RU,2022-10-19 22:34:03,57.3733,59.9556,35.78,97,73,5.95
719,Balabac,PH,2022-10-19 22:35:03,7.9868,117.0645,80.85,80,100,4.27
720,Gharo,PK,2022-10-19 22:35:04,24.7424,67.5856,77.22,69,61,8.9
721,Narathiwat,TH,2022-10-19 22:35:04,6.3333,101.75,75.06,95,100,2.62
722,Christchurch,NZ,2022-10-19 22:33:28,-43.5333,172.6333,61.41,54,57,14.97
723,Welkom,ZA,2022-10-19 22:35:05,-27.9864,26.7066,64.35,58,88,7.83
724,Urumqi,CN,2022-10-19 22:35:05,43.801,87.6005,41.95,87,92,2.24
725,Van,TR,2022-10-19 22:35:05,38.4924,43.3831,63.75,39,75,19.57
726,Kayerkan,RU,2022-10-19 22:35:06,69.3497,87.7602,33.53,100,100,19.8
727,Kavaratti,IN,2022-10-19 22:35:06,10.5669,72.642,81.14,78,42,13.35
728,Oyama,JP,2022-10-19 22:35:07,36.3,139.8,55.58,44,0,0.81
729,Laela,TZ,2022-10-19 22:35:07,-8.5667,32.05,64.42,41,46,0.49
730,Da Nang,VN,2022-10-19 22:35:07,16.0678,108.2208,73.38,73,40,5.75
731,Venado Tuerto,AR,2022-10-19 22:35:08,-33.7456,-61.9688,60.57,95,100,3.89
732,Saint-Joseph,RE,2022-10-19 22:35:08,-21.3667,55.6167,64.78,71,15,7.36
733,Shahr-E Kord,IR,2022-10-19 22:35:08,32.3256,50.8644,47.97,29,0,6.91
734,Ahipara,NZ,2022-10-19 22:35:09,-35.1667,173.1667,61.2,61,13,12.17
735,Baruun-Urt,MN,2022-10-19 22:35:09,46.6806,113.2792,37.38,34,54,4.03
736,Raudeberg,NO,2022-10-19 22:35:09,61.9875,5.1352,40.96,63,97,3.49
737,Mitsamiouli,KM,2022-10-19 22:35:10,-11.3847,43.2844,74.77,78,10,7.81
738,Shirokiy,RU,2022-10-19 22:35:10,49.758,129.523,34.57,62,1,10.09
739,Pskov,RU,2022-10-19 22:35:11,57.8136,28.3496,35.51,93,40,2.24
740,Pimentel,PE,2022-10-19 22:35:11,-6.8367,-79.9342,64.69,72,0,21.85
741,Hualmay,PE,2022-10-19 22:35:11,-11.0964,-77.6139,62.87,81,56,11.07
742,Miranda,CO,2022-10-19 22:30:31,3.2499,-76.2281,71.73,97,100,2.57
743,Kousseri,CM,2022-10-19 22:35:12,12.0769,15.0306,76.96,53,87,0.0
744,Kautokeino,NO,2022-10-19 22:35:12,69.0125,23.0412,33.39,88,82,5.86
745,Molina,CL,2022-10-19 22:35:01,-35.1167,-71.2833,64.13,56,0,5.75
746,Berlevag,NO,2022-10-19 22:35:13,70.8578,29.0864,37.35,60,40,36.82
747,Burgersdorp,ZA,2022-10-19 22:35:13,-30.9977,26.3286,68.05,52,32,5.5
748,Avera,US,2022-10-19 22:35:13,33.194,-82.5271,60.85,37,0,5.79
749,Japura,ID,2022-10-19 22:35:14,-0.3167,102.35,74.98,97,100,1.68
750,Eyl,SO,2022-10-19 22:35:14,7.9803,49.8164,77.85,83,25,11.43
751,Mutoko,ZW,2022-10-19 22:35:14,-17.397,32.2268,61.27,65,79,6.51
752,Bac Lieu,VN,2022-10-19 22:35:15,9.285,105.7244,77.49,88,97,4.14
753,Junin,AR,2022-10-19 22:35:15,-34.5838,-60.9433,64.74,74,100,9.86
754,Nueve De Julio,AR,2022-10-19 22:35:16,-35.4444,-60.8831,70.97,61,100,7.29
755,Esperance,AU,2022-10-19 22:35:16,-33.8667,121.9,68.27,50,18,14.88
756,Puerto Colombia,CO,2022-10-19 22:35:16,10.9878,-74.9547,75.29,79,29,12.84
757,Kununurra,AU,2022-10-19 22:35:17,-15.7667,128.7333,82.38,83,95,4.61
758,Sigayevo,RU,2022-10-19 22:35:17,56.4216,53.7757,37.99,81,74,2.82
759,Saint-Georges,GD,2022-10-19 22:31:00,12.0564,-61.7485,82.08,83,20,11.5
760,Riyadh,SA,2022-10-19 22:34:33,24.6877,46.7219,73.54,15,3,3.74
761,Nizwa,OM,2022-10-19 22:35:18,22.9333,57.5333,72.97,23,65,1.68
762,Blagodatnoye,RU,2022-10-19 22:35:18,45.3997,42.5867,54.52,61,5,6.13
763,Collie,AU,2022-10-19 22:35:19,-33.3667,116.15,56.48,90,74,5.06
764,Iqaluit,CA,2022-10-19 22:35:19,63.7506,-68.5145,22.73,67,20,11.5
765,Asfi,MA,2022-10-19 22:35:19,32.2994,-9.2372,69.22,75,100,5.59
766,Komsomolskiy,UZ,2022-10-19 22:36:20,40.4272,71.7189,41.72,87,14,4.61
767,Tingi,TZ,2022-10-19 22:36:20,-11.3,35.0333,63.36,58,35,3.94
768,Tarauaca,BR,2022-10-19 22:36:20,-8.1614,-70.7656,81.1,72,87,1.95
769,Prince Rupert,CA,2022-10-19 22:36:21,54.3161,-130.3201,55.49,85,100,12.66
770,Touros,BR,2022-10-19 22:36:21,-5.1989,-35.4608,78.03,77,26,19.46
771,Samarai,PG,2022-10-19 22:36:22,-10.6167,150.6667,84.24,73,20,12.15
772,La Rioja,ES,2022-10-19 22:36:22,42.25,-2.5,53.38,48,100,16.51
773,Saldanha,ZA,2022-10-19 22:36:22,-33.0117,17.9442,60.85,89,66,10.85
774,Pevek,RU,2022-10-19 22:36:23,69.7008,170.3133,29.62,96,100,5.08
775,Sobolevo,RU,2022-10-19 22:36:23,54.4299,31.8996,40.35,95,100,12.64
776,Mount Gambier,AU,2022-10-19 22:36:23,-37.8333,140.7667,60.44,67,14,9.73
777,Rio Gallegos,AR,2022-10-19 22:31:39,-51.6226,-69.2181,55.45,21,75,17.27
778,Vestmanna,FO,2022-10-19 22:36:24,62.1564,-7.1664,40.12,81,75,6.91
779,Luwuk,ID,2022-10-19 22:36:24,-0.9516,122.7875,80.6,82,92,0.38
780,Palomares,MX,2022-10-19 22:36:25,17.15,-95.0667,67.39,97,100,14.9
781,Hongjiang,CN,2022-10-19 22:36:25,27.11,109.9956,56.73,35,86,0.58
782,Fukue,JP,2022-10-19 22:36:26,32.6881,128.8419,65.8,57,0,18.63
783,Brisenas,MX,2022-10-19 22:36:26,20.2667,-102.5667,74.14,49,100,3.58
784,Bukachacha,RU,2022-10-19 22:36:26,52.9833,116.9167,25.14,86,26,2.21
785,Sinnamary,GF,2022-10-19 22:36:27,5.3833,-52.95,79.0,86,54,9.71
786,Bhabua,IN,2022-10-19 22:36:27,25.05,83.6167,67.41,62,0,2.42
787,Dwarka,IN,2022-10-19 22:36:27,22.2394,68.9678,79.36,58,4,5.82
788,Irbeyskoye,RU,2022-10-19 22:36:28,55.6428,95.4522,34.38,98,100,3.65
789,Chau Doc,VN,2022-10-19 22:36:28,10.7,105.1167,76.19,91,91,5.73
790,Hay River,CA,2022-10-19 22:36:28,60.8156,-115.7999,51.78,87,75,13.8
791,Atar,MR,2022-10-19 22:36:29,20.5169,-13.0499,88.14,15,24,7.2
792,Cayenne,GF,2022-10-19 22:36:29,4.9333,-52.3333,80.64,83,0,6.91
793,Garowe,SO,2022-10-19 22:36:30,8.4054,48.4845,76.3,75,25,12.39
794,Domoni,KM,2022-10-19 22:36:30,-12.2569,44.5319,73.67,82,4,4.79
795,Asau,RO,2022-10-19 22:36:30,46.4333,26.4,45.52,90,68,2.71
796,Takoradi,GH,2022-10-19 22:36:31,4.8845,-1.7554,76.98,88,30,7.63
797,Praia,CV,2022-10-19 22:36:31,14.9215,-23.5087,79.34,78,20,10.36
798,Ha Giang,VN,2022-10-19 22:36:31,22.8333,104.9833,63.77,85,100,1.68
799,Huilong,CN,2022-10-19 22:36:32,31.8111,121.655,58.93,67,1,9.82
800,Krasnovishersk,RU,2022-10-19 22:32:18,60.4078,57.082,32.45,92,86,5.93
801,Atbasar,KZ,2022-10-19 22:36:32,51.8,68.3333,43.3,82,100,14.85
802,Maldonado,UY,2022-10-19 22:36:32,-34.6667,-54.9167,65.59,92,80,9.46
803,Sale,MA,2022-10-19 22:34:11,34.0389,-6.8166,70.63,100,40,0.0
804,Maniitsoq,GL,2022-10-19 22:36:33,65.4167,-52.9,25.43,66,26,10.67
805,Churapcha,RU,2022-10-19 22:36:33,62.0025,132.4325,19.47,95,100,7.36
806,Okhotsk,RU,2022-10-19 22:36:34,59.3833,143.3,21.4,52,0,17.54
807,Chongwe,ZM,2022-10-19 22:36:34,-15.3292,28.682,73.71,37,24,7.78
808,Conceicao Da Barra,BR,2022-10-19 22:36:34,-18.5933,-39.7322,74.55,77,12,9.69
809,Marrakesh,MA,2022-10-19 22:36:35,31.6315,-8.0083,75.27,50,0,4.61
810,Rancho Palos Verdes,US,2022-10-19 22:36:35,33.7445,-118.387,96.15,20,0,10.36
811,Reserva,BR,2022-10-19 22:36:35,-24.6503,-50.8506,63.37,97,32,1.52
812,Sao Caetano De Odivelas,BR,2022-10-19 22:36:36,-0.75,-48.02,79.27,80,100,10.25
813,Flin Flon,CA,2022-10-19 22:36:36,54.7682,-101.865,57.04,51,20,6.91
814,College,US,2022-10-19 22:37:36,64.8569,-147.8028,39.79,90,100,0.0
815,Burnie,AU,2022-10-19 22:37:37,-41.0667,145.9167,66.94,45,11,7.31
816,Vidim,RU,2022-10-19 22:37:37,56.4088,103.1106,32.45,98,99,4.79
817,Nouadhibou,MR,2022-10-19 22:37:37,20.931,-17.0347,78.78,53,0,14.97
818,Selestat,FR,2022-10-19 22:37:38,48.2598,7.4565,59.68,88,75,3.44
819,Bull Savanna,JM,2022-10-19 22:37:38,17.8868,-77.5902,78.1,79,43,5.14
820,Codrington,AU,2022-10-19 22:37:39,-38.2667,141.9667,58.21,78,11,9.86
821,Kalaleh,IR,2022-10-19 22:37:39,37.3807,55.4916,67.33,32,1,7.74
822,Qui Nhon,VN,2022-10-19 22:37:39,13.7667,109.2333,76.84,82,69,1.39
823,Nemuro,JP,2022-10-19 22:37:40,43.3236,145.575,49.17,68,2,5.88
824,Harper,LR,2022-10-19 22:37:40,4.375,-7.7169,76.39,88,91,6.13
825,Half Moon Bay,US,2022-10-19 22:33:50,37.4636,-122.4286,94.78,46,0,13.8
826,Nome,US,2022-10-19 22:37:40,64.5011,-165.4064,37.47,87,100,23.02
827,Fairbanks,US,2022-10-19 22:35:14,64.8378,-147.7164,39.81,90,100,0.0
828,Wiwili,NI,2022-10-19 22:37:41,13.6268,-85.8254,78.26,82,98,2.73
829,Paamiut,GL,2022-10-19 22:37:41,61.994,-49.6678,33.01,64,63,33.02
830,Ascension,US,2022-10-19 22:37:42,30.2169,-90.9001,64.4,25,0,3.44
831,Salem,IN,2022-10-19 22:36:01,11.65,78.1667,72.52,92,65,2.1
832,Sur,OM,2022-10-19 22:37:42,22.5667,59.5289,80.8,37,100,3.71
833,Tarnos,FR,2022-10-19 22:37:43,43.5417,-1.4628,67.55,82,100,4.61
834,Acarau,BR,2022-10-19 22:37:43,-2.8856,-40.12,79.48,79,42,18.03
835,Ferrol,ES,2022-10-19 22:36:33,43.4832,-8.2369,61.32,78,47,17.05
836,Springfield,US,2022-10-19 22:35:33,37.2153,-93.2982,53.46,21,0,10.36
837,Tondela,PT,2022-10-19 22:37:43,40.5167,-8.0833,58.59,90,9,3.24
838,Aurora,US,2022-10-19 22:34:28,39.7294,-104.8319,77.49,14,20,14.97
839,Palmer,US,2022-10-19 22:37:44,42.1584,-72.3287,49.6,53,75,9.22
840,Bardsir,IR,2022-10-19 22:37:44,29.9227,56.5743,53.64,31,6,2.55
841,Mulege,MX,2022-10-19 22:37:45,26.8833,-111.9833,83.97,46,2,7.74
842,Mangrol,IN,2022-10-19 22:37:45,21.1167,70.1167,77.49,50,14,7.85
843,Kochi,IN,2022-10-19 22:37:45,9.9399,76.2602,77.02,90,84,3.91
844,Tabas,IR,2022-10-19 22:37:46,33.5959,56.9244,67.66,33,0,2.86
845,Inirida,CO,2022-10-19 22:37:46,3.8653,-67.9239,75.6,95,98,2.51
846,Hammerfest,NO,2022-10-19 22:37:46,70.6634,23.6821,34.25,86,75,5.75
847,Blairmore,CA,2022-10-19 22:37:47,49.6,-114.4353,69.67,19,46,13.8
848,Son La,VN,2022-10-19 22:37:47,21.3167,103.9,56.86,91,98,0.98
849,Ahuimanu,US,2022-10-19 22:37:47,21.4447,-157.8378,82.2,70,75,9.22
850,Sola,VU,2022-10-19 22:37:48,-13.8833,167.55,84.87,74,73,0.0
851,Vanimo,PG,2022-10-19 22:37:48,-2.6741,141.3028,81.43,78,98,4.81
852,Birao,CF,2022-10-19 22:37:48,10.2849,22.7882,75.16,42,36,3.6
853,Corn Island,NI,2022-10-19 22:37:49,12.1694,-83.0418,82.76,74,50,8.01
854,Peniche,PT,2022-10-19 22:37:49,39.3558,-9.3811,61.29,90,0,17.31
855,Varberg,SE,2022-10-19 22:37:49,57.1056,12.2508,45.3,71,16,5.48
856,Baykit,RU,2022-10-19 22:37:50,61.67,96.37,31.87,94,100,3.2
857,Buchanan,LR,2022-10-19 22:37:50,5.8808,-10.0467,77.22,87,100,5.7
858,Buala,SB,2022-10-19 22:37:50,-8.145,159.5921,86.25,65,93,3.06
859,Fomboni,KM,2022-10-19 22:37:51,-12.28,43.7425,76.12,78,8,10.67
860,Halifax,CA,2022-10-19 22:36:04,44.6453,-63.5724,66.09,97,100,19.57
861,Prescott,US,2022-10-19 22:37:51,34.54,-112.4685,75.67,24,0,6.91
862,Mustasaari,FI,2022-10-19 22:37:52,63.1142,21.6822,45.9,76,0,9.22
863,San Jeronimo,PE,2022-10-19 22:38:52,-11.9472,-75.2829,49.01,89,86,4.7
864,Sao Miguel Do Araguaia,BR,2022-10-19 22:38:52,-13.275,-50.1628,87.01,29,67,9.42
865,Dukat,RU,2022-10-19 22:38:53,62.55,155.55,6.57,93,100,6.73
866,Sterling,US,2022-10-19 22:34:48,39.0062,-77.4286,53.22,56,75,8.05
867,Grand-Santi,GF,2022-10-19 22:38:53,4.25,-54.3833,77.09,80,86,2.37
868,Barcelona,ES,2022-10-19 22:38:54,41.3888,2.159,73.85,82,20,0.0
869,Tashla,RU,2022-10-19 22:38:54,51.7716,52.7427,52.79,51,100,12.1
870,Pringsewu,ID,2022-10-19 22:38:54,-5.3582,104.9744,73.53,95,100,3.2
871,Sao Raimundo Nonato,BR,2022-10-19 22:34:07,-9.0153,-42.6994,83.07,38,31,5.23
872,Wum,CM,2022-10-19 22:38:55,6.3833,10.0667,65.05,93,100,2.3
873,Ust-Kuyga,RU,2022-10-19 22:38:55,70.0167,135.6,-1.88,97,75,7.05
874,Ugoofaaru,MV,2022-10-19 22:38:55,5.6667,73.0,81.1,79,94,17.58
875,Mlonggo,ID,2022-10-19 22:38:56,-6.5333,110.7,78.51,84,100,4.29
876,Yaan,NG,2022-10-19 22:38:56,7.3833,8.5667,74.75,89,98,4.43
877,Solnechnyy,RU,2022-10-19 22:38:57,50.7214,136.6319,38.53,63,100,1.32
878,Dire,ML,2022-10-19 22:38:57,12.2833,-10.9667,77.4,75,55,2.28
879,Guasdualito,VE,2022-10-19 22:37:16,7.2424,-70.7324,84.16,89,40,3.44
880,Kushmurun,KZ,2022-10-19 22:38:58,52.4503,64.6311,44.13,69,100,7.72
881,Kondinskoye,RU,2022-10-19 22:38:58,59.6481,67.41,36.52,96,99,6.82
882,Ridgecrest,US,2022-10-19 22:38:58,35.6225,-117.6709,89.65,13,20,9.22
883,Katsuura,JP,2022-10-19 22:38:59,35.1333,140.3,57.22,57,0,13.0
884,Waddan,LY,2022-10-19 22:38:59,29.1614,16.139,68.97,56,54,7.49
885,Kazerun,IR,2022-10-19 22:36:01,29.6195,51.6541,71.28,27,54,3.49
886,Bud,US,2022-10-19 22:38:59,39.447,-86.1758,50.68,35,3,11.12
887,Sivaki,RU,2022-10-19 22:39:00,52.6333,126.75,30.54,73,3,6.98
888,Waingapu,ID,2022-10-19 22:39:00,-9.6567,120.2641,81.55,76,100,3.85
889,Kholtoson,RU,2022-10-19 22:39:01,50.2981,103.3097,29.88,94,100,1.1
890,Uspenka,UA,2022-10-19 22:39:01,48.3903,39.1619,50.83,62,100,5.17
891,Namwala,ZM,2022-10-19 22:39:01,-15.7504,26.4384,72.81,35,17,4.25
